order_id,order_date,region,destination_city,category,payment_method,sales_amount,discount_pct,quantity,return_status,customer_type
ORD-100273,2025-06-03,Midwest,St. Louis,Electronics,PayPal,131.83,5,1,Not Returned,Returning
ORD-100274,2025-01-25,South,Dallas,Electronics,Buy Now Pay Later,137.2,10,1,,Returning
ORD-100275,2024-07-09,Midwest,Columbus,Beauty,Credit Card,53.85,10,1,Not Returned,Returning
ORD-100276,2025-07-07,West,Phoenix,Home,Credit Card,45.69,0,1,Not Returned,Returning
ORD-100277,2024-07-06,West,San Francisco,Home,PayPal,296.95,5,2,Not Returned,Returning
ORD-100278,2024-07-03,Midwest,Columbus,Home,Credit Card,131.97,10,1,Not Returned,Returning
ORD-100279,2025-10-01,Midwest,Minneapolis,Electronics,Credit Card,348.99,5,2,,New
ORD-100280,2025-01-04,South,Dallas,Home,Debit Card,80.28,10,1,Not Returned,Loyal
ORD-100281,2024-02-08,Midwest,Columbus,Home,Gift Card,186.02,0,2,Not Returned,Returning
ORD-100282,2025-08-15,West,Los Angeles,Home,Credit Card,346.56,5,4,Not Returned,New
ORD-100283,2025/12/17,West,Phoenix,Electronics,Buy Now Pay Later,114.24,25,1,Not Returned,Returning
ORD-100284,2025-07-27,South,Dallas,Sports,Credit Card,112.27,10,1,Not Returned,New
ORD-100285,2025-02-02,South,Charlotte,Home,Credit Card,105.59,0,1,Not Returned,Returning
ORD-100286,2024-06-06,Northeast,Boston,Fashion,Credit Card,301.93,0,4,,Loyal
ORD-100287,2025-01-20,West,Phoenix,Beauty,Credit Card,73.33,0,2,EXCHANGE,Returning
ORD-100288,2024-07-20,West,Phoenix,Home,Credit Card ,196.54,0,2,Not Returned,Returning
ORD-100289,2024-01-15,Midwest,Indianapolis,Toys,Apple Pay,63.78,15,1,Returned,Returning
ORD-100290,2025-05-12,South,Miami,Pet Supplies,Debit Card,88.93,10,5,Not Returned,New
ORD-100291,04/25/2025,Midwest,Minneapolis,Toys,Credit Card,53.83,5,2,Not Returned,Returning
ORD-100292,2024-02-23,West,Las Vegas,Fashion,Credit Card,115.25,5,3,Not Returned,New
ORD-100293,2024-08-05,West,San Francisco,Home,,155.99,0,3,Returned,Loyal
ORD-100294,2025-07-18 ,Northeast,Buffalo,Home,PayPal,87.64,,1,NOT RETURNED,Returning
ORD-100295,2025-11-30,South,Atlanta,Electronics,Credit Card,535.23,15,4,Not Returned,Returning
ORD-100296,2024-09-01,South,Charlotte,Pet Supplies,Debit Card,53.16,10,1,Not Returned,Returning
ORD-100297,2025-03-15,West,Seattle,Home,Credit Card,111.06,15,1,Not Returned,New
ORD-100298,2025-04-29,South,Miami,Pet Supplies,Credit Card,103.7,15,1,,Returning
ORD-100299,2025-10-17,Midwest,Detroit,Fashion,PayPal,67.83,10,1,Not Returned,New
ORD-100300,2025-04-18,Northeast,Pittsburgh,Electronics,Credit Card,174.85,0,1,Not Returned,Loyal
ORD-100301,2024-05-15,Midwest,Indianapolis,Pet Supplies,Debit Card,19.26,0,1,Not Returned,Returning
ORD-100302,2024-05-09,South,Charlotte,Pet Supplies,Credit Card,79.61,0,4,Not Returned,Returning
ORD-100303,2024-11-22,South,Dallas,Sports,Credit Card ,53.13,15,1,Exchange,Returning
ORD-100304,2024-04-03,West,San Francisco,Office Supplies,Debit Card,73.48,5,2,Not Returned,Returning
ORD-100305,2025-09-23,Midwest,Minneapolis,Toys,Credit Card,101.13,,1,Not Returned,Returning
ORD-100306,2024-03-05,South,Charlotte,Electronics,PayPal,79.09,0,1,Not Returned,Loyal
ORD-100307,2024-09-30,West,Las Vegas,Sports,Credit Card ,108.88,0,1,Not Returned,New
ORD-100308,2025-06-19,Northeast,Boston,Sports,Credit Card,82.78,10,2,Not Returned,New
ORD-100309,2024-05-17,Northeast,Philadelphia,Home,credit card,382.86,15,4,Not Returned,Returning
ORD-100310,2024-11-04,West,Las Vegas,Electronics,Debit Card,895.69,15,5,Returned,Returning
ORD-100311,2024-04-04,Midwest,Minneapolis,Electronics,,175.77,0,2,Not Returned,Loyal
ORD-100312,2024-02-20,Midwest,Indianapolis,Electronics,Credit Card,137.83,0,1,Not Returned,Returning
ORD-100313,2025-09-02,West,Los Angeles,Fashion,Credit Card,74.82,5,1,Not Returned,New
ORD-100314,2024-06-21,South,Houston,Home,Credit Card,342.66,15,2,Not Returned,Returning
ORD-100315,2024-10-19,Midwest,St. Louis,Toys,PayPal,130.23,5,3,Returned,Returning
ORD-100316,2025-11-16,West,San Diego,Pet Supplies,Buy Now Pay Later,151.86,25,4,Not Returned,New
ORD-100317,2024-03-29,Northeast,Philadelphia,Electronics,Gift Card,88.9,20,1,Not Returned,New
ORD-100318,2024-11-11,Northeast,Buffalo,Pet Supplies,Credit Card,128.35,30,2,Not Returned,Returning
ORD-100319,2024-06-09,Northeast,Newark,Fashion,PayPal,140.23,10,2,Not Returned,New
ORD-100320,2025-03-10,Northeast,Philadelphia,Office Supplies,PayPal,15.27,10,1,Not Returned,New
ORD-100321,2025-11-06,Northeast,Pittsburgh,Fashion,Debit Card,127.21,0,2,Not Returned,Loyal
ORD-100322,2024-10-18,Midwest,Chicago,Electronics,Gift Card,141.38,10,1,Not Returned,Returning
ORD-100323,05/08/2024,South,Houston,Electronics,Credit Card,522.45,0,2,Not Returned,Loyal
ORD-100324,06/04/2025,West,San Francisco,Fashion,Credit Card,30.37,0,1,Not Returned,Loyal
ORD-100325,2025-06-19,South,Houston,Office Supplies,Apple Pay,21.33,15,1,Not Returned,New
ORD-100326,2025-01-17,South,Charlotte,Electronics,Buy Now Pay Later,383.5,0,4,Exchange,Returning
ORD-100327,2024-10-16,Midwest,Columbus,Electronics,PayPal,490.81,5,3,Not Returned,Returning
ORD-100328,2024-01-01,West,Las Vegas,Beauty,Apple Pay,113.01,,2,Not Returned,Loyal
ORD-100329,2024-12-23,Midwest,St. Louis,Toys,Buy Now Pay Later,47.5,10,1,Not Returned,Returning
ORD-100330,2025-08-13,West,Phoenix,Beauty,Credit Card,52.67,10,1,Not Returned,Returning
ORD-100331,2025-02-16,South,Nashville,Home,,72.85,10,1,Not Returned,Returning
ORD-100332,2025-08-05,West,Las Vegas,Home,Credit Card,117.79,20,1,Not Returned,Loyal
ORD-100333,2025-01-22,Northeast,,Fashion,Buy Now Pay Later,86.11,10,3,Returned,Returning
ORD-100334,2024-10-19,Midwest,Detroit,Home,Debit Card,307.21,10,3,Not Returned,Returning
ORD-100335,09/19/2024,Midwest,Columbus,Home,Credit Card,46.85,0,1,Not Returned,New
ORD-100336,2025-02-15,South,Charlotte,Beauty,Debit Card,65.65,10,2,Not Returned,New
ORD-100337,2024-11-17,South,Dallas,Fashion,PayPal,386.75,20,3,Not Returned,New
ORD-100338,2024-12-10,West,Las Vegas,Home,Credit Card,105.86,15,1,Not Returned,New
ORD-100339,2024-02-15,Midwest,Minneapolis,Pet Supplies,Credit Card,113.21,20,4,Not Returned,New
ORD-100340,09/30/2025,Northeast,Buffalo,Toys,Credit Card,209.36,0,5,Not Returned,Returning
ORD-100341,2024-12-21,Northeast,New York,Beauty,Apple Pay,45.82,15,1,Not Returned,Returning
ORD-100342,2024/12/30,Midwest,Detroit,Home,Debit Card,141.65,20,1,Not Returned,New
ORD-100343,2024-03-02,South,Charlotte,Beauty,Debit Card,34.64,0,1,,New
ORD-100344,2025-11-05,West,Seattle,Sports,Credit Card,60.56,25,1,Not Returned,Returning
ORD-100345,2025-07-10,West,San Diego,Beauty,Credit Card,39.08,15,1,Not Returned,Loyal
ORD-100346,2024-01-28,South,Dallas,Pet Supplies,Credit Card,64.87,5,1,Not Returned ,Returning
ORD-100347,2025-09-27,South,Houston,Home,Credit Card,102.27,0,2,Not Returned,Loyal
ORD-100348,2025-04-02,South,Miami,Pet Supplies,PayPal,67.72,5,1,Not Returned,Returning
ORD-100349,2025-09-14,West,Los Angeles,Electronics,Credit Card,779.63,0,3,Not Returned,Returning
ORD-100350,2024-04-17,South,Charlotte,Electronics,Credit Card,291.42,0,1,Not Returned,Loyal
ORD-100351,2024-10-23,South,Nashville,Home,Credit Card,47.08,10,1,Not Returned,New
ORD-100352,2025/02/20,West,San Diego,Fashion,Credit Card,238.25,0,4,Not Returned,New
ORD-100353,2025-09-08,Northeast,New York,Fashion,PayPal,147.1,15,3,Returned,New
ORD-100354,2025-07-30,South,Dallas,Home,Credit Card,241.13,15,3,Not Returned,New
ORD-100355,06/22/2024,Midwest,Columbus,Fashion,Credit Card,188.48,5,4,Not Returned,New
ORD-100356,2024-09-26,West,San Francisco,Sports,,149.3,5,3,Not Returned,New
ORD-100357,2024-12-05,Northeast,Newark,Home,Credit Card,179.8,20,1,Not Returned,Returning
ORD-100358,2024-01-23,Northeast,Newark,Electronics,Debit Card,340.81,0,2,Not Returned,Returning
ORD-100359,10/15/2025,South,Atlanta,Home,Debit Card,192.42,0,1,Not Returned,Returning
ORD-100360,2025-06-09,South,Nashville,Electronics,Credit Card,172.88,0,1,Not Returned,Returning
ORD-100361,2024-07-06,Midwest,Detroit,Electronics,Credit Card,502.49,0,4,NOT RETURNED,Returning
ORD-100362,2024-10-20,South,Nashville,Home,PayPal,114.69,,1,Not Returned,New
ORD-100363,2024-07-09,South,Dallas,Fashion,PayPal,100.01,0,1,Not Returned,Loyal
ORD-100364,2024-11-14,South,Atlanta,Fashion,Buy Now Pay Later,41.28,5,1,Not Returned,Returning
ORD-100365,2025-04-13,South,Charlotte,Electronics,PayPal,341.62,5,2,Not Returned,Returning
ORD-100366,2025-08-02,South,Miami,Fashion,Debit Card,210.6,5,3,Not Returned,Returning
ORD-100367,2025-08-10,West,Las Vegas,Toys,Debit Card,108.65,15,1,Not Returned,Returning
ORD-100368,2024-03-14,South,Nashville,Fashion,Credit Card,83.91,10,2,Returned,Loyal
ORD-100369,2024-06-06,Midwest,Detroit,Fashion,Credit Card,136.39,5,2,Not Returned,Returning
ORD-100370,2024-03-12,Midwest,St. Louis,Office Supplies,Credit Card,28.86,15,2,Not Returned,Loyal
ORD-100371,2025-06-17 ,Midwest,Chicago,Toys,Credit Card,46.02,10,2,Not Returned,Returning
ORD-100372,2024-09-07,South,Nashville,Home,Apple Pay,197.73,5,2,RETURNED,Loyal
ORD-100373,2024-10-04,West,Los Angeles,Office Supplies,CREDIT CARD,19.62,10,1,Not Returned,Returning
ORD-100374,2025-03-10,Midwest,,Electronics,Credit Card,157.51,5,2,Not Returned,Loyal
ORD-100375,2025-06-06,Midwest,St. Louis,Office Supplies,PayPal,68.96,20,3,Not Returned,New
ORD-100376,2025-02-18,Northeast,Pittsburgh,Pet Supplies,Apple Pay,43.09,0,1,Not Returned,Returning
ORD-100377,2024-08-26,Midwest,Minneapolis,Home,Credit Card,189.77,15,2,Not Returned,Loyal
ORD-100378,2025-04-14,West,,Toys,Debit Card,32.47,10,1,Not Returned,Returning
ORD-100379,2024-12-01,Midwest,Columbus,Pet Supplies,Apple Pay,155.9,0,4,Returned,New
ORD-100380,2025-11-25,Northeast,Pittsburgh,Electronics,Credit Card,149.86,10,1,Exchange,New
ORD-100381,2025-11-16 ,Northeast,Philadelphia,Beauty,Credit Card,133.26,10,2,Not Returned,Loyal
ORD-100382,2024-07-08,Midwest,Columbus,Home,Credit Card,230.86,0,3,Not Returned,Returning
ORD-100383,2024-10-14,West,San Diego,Fashion,Buy Now Pay Later,282.63,15,2,Not Returned,Loyal
ORD-100384,2025-11-29,West,Las Vegas,Fashion,PayPal,81.91,20,1,Returned,Loyal
ORD-100385,2024-11-27,South,Houston,Pet Supplies,Debit Card,112.05,5,3,Not Returned,Returning
ORD-100386,2024-10-09,Northeast,Pittsburgh,Home,Buy Now Pay Later,69.17,0,1,NOT RETURNED,New
ORD-100387,2025-08-29,West,Phoenix,Home,PayPal,198.65,15,1,Not Returned,Returning
ORD-100388,2024-12-21,Northeast,Boston,Pet Supplies,PayPal,60.35,25,1,Not Returned,Loyal
ORD-100389,2025-09-29,South,Atlanta,Office Supplies,Credit Card,33.02,0,1,Returned,Loyal
ORD-100390,2024-02-13,South,Dallas,Electronics,Apple Pay,742.16,0,2,Not Returned,New
ORD-100391,2025-04-30,South,Dallas,Fashion,Credit Card,115.27,0,2,NOT RETURNED,Loyal
ORD-100392,2024-07-04,Northeast,Boston,Sports,Credit Card,69.66,5,1,Not Returned,Returning
ORD-100393,2024-04-02,West,Phoenix,Beauty,Credit Card,33.96,5,1,Not Returned,Loyal
ORD-100394,2024-07-11,South,Charlotte,Fashion,PayPal,242.6,0,2,Returned,Returning
ORD-100395,2024-01-18,Northeast,Pittsburgh,Electronics,Credit Card,140.21,10,1,Not Returned,Returning
ORD-100396,2024-06-04,Northeast,Boston,Fashion,Gift Card,43.66,15,1,Not Returned,Returning
ORD-100397,11/22/2025,Midwest,St. Louis,Beauty,PayPal,28.24,10,3,Not Returned,Loyal
ORD-100398,2024-03-04,West,San Diego,Home,Debit Card,154.94,0,1,Not Returned,Returning
ORD-100399,2024-07-30,West,Los Angeles,Home,Credit Card,90.14,0,1,Returned,Returning
ORD-100400,2024-11-05,West,San Francisco,Pet Supplies,credit card,62.64,10,2,Not Returned,Loyal
ORD-100401,2024/04/24,Northeast,Philadelphia,Electronics,Apple Pay,530.47,0,3,Not Returned,Returning
ORD-100402,2024-02-11,West,Las Vegas,Beauty,,96.62,5,2,Not Returned,Returning
ORD-100403,2024-10-09,South,Nashville,Home,Debit Card,78.37,10,1,Not Returned,Returning
ORD-100404,2025-05-23,South,Houston,Electronics,Credit Card,67.92,15,1,Not Returned,Returning
ORD-100405,2025-09-21,South,Houston,Home,Debit Card,93.35,10,1,Not Returned,Loyal
ORD-100406,2024-07-28,Midwest,St. Louis,Home,Credit Card,96.85,10,1,Not Returned,Loyal
ORD-100407,2025-12-07,Northeast,Buffalo,Sports,Credit Card,93.78,20,1,Not Returned,Returning
ORD-100408,2025/07/26,South,Dallas,Fashion,Gift Card,768.97,0,4,Not Returned,New
ORD-100409,2025/12/30,Midwest,St. Louis,Beauty,PayPal,26.47,30,1,Not Returned,Loyal
ORD-100410,2024-02-10,South,Dallas,Toys,Apple Pay,23.11,5,1,Not Returned,Loyal
ORD-100411,03/12/2024,Midwest,,Home,Apple Pay,56.32,10,1,Not Returned,Loyal
ORD-100412,2024-01-02,Midwest,Columbus,Beauty,Credit Card,43.78,10,3,Not Returned,Returning
ORD-100413,2025-01-08,Midwest,Columbus,Home,Debit Card,54.71,15,1,Not Returned,Returning
ORD-100414,2024-09-06,South,Charlotte,Pet Supplies,Credit Card,23.04,5,1,Not Returned,Returning
ORD-100415,2024-06-29,West,San Diego,Toys,Buy Now Pay Later,55.33,15,1,Not Returned,Returning
ORD-100416,2025-07-27,West,Phoenix,Beauty,PayPal,58.29,0,1,Not Returned,Returning
ORD-100417,2024/02/19,West,Phoenix,Office Supplies,Buy Now Pay Later,42.03,10,1,Returned,New
ORD-100418,2024-11-23,Midwest,Chicago,Beauty,Debit Card,43.61,25,1,Not Returned,Loyal
ORD-100419,2025-12-13,South,Houston,Fashion,Debit Card,348.88,25,3,Not Returned,Returning
ORD-100420,2024-05-05,Midwest,Chicago,Pet Supplies,Credit Card,199.8,5,4,Not Returned,New
ORD-100421,2024-09-04,South,Atlanta,Beauty,Credit Card,34.22,10,1,Not Returned,New
ORD-100422,2025-09-22,Midwest,Indianapolis,Fashion,Credit Card,53.99,0,1,Not Returned,Returning
ORD-100423,2024-07-17,South,Nashville,Home,Debit Card,1249.5,5,1,Not Returned,New
ORD-100424,2025-10-22,West,Phoenix,Sports,Buy Now Pay Later,228.27,20,3,Not Returned,Loyal
ORD-100425,2024-01-07,West,San Diego,Beauty,Credit Card,28.98,15,1,Not Returned,Returning
ORD-100426,2025-06-30,South,Atlanta,Beauty,PayPal,198.86,10,4,NOT RETURNED,Returning
ORD-100427,2024-02-08,West,Las Vegas,Electronics,Buy Now Pay Later,78.17,0,1,Not Returned,Loyal
ORD-100428,2025-12-09,Northeast,Philadelphia,Electronics,,476.34,,2,Not Returned,New
ORD-100429,2025-08-11,Midwest,Indianapolis,Fashion,Gift Card,98.9,0,1,Not Returned,Loyal
ORD-100430,2024-07-09,West,Seattle,Toys,,53.23,0,1,Not Returned,Returning
ORD-100431,2024-10-23,Midwest,Indianapolis,Fashion,debit card,33.99,0,1,Not Returned,Returning
ORD-100432,2024-04-30,West,Los Angeles,Home,Credit Card,109.2,5,1,Not Returned,Returning
ORD-100433,2025-01-16,South,Houston,Pet Supplies,Debit Card,94.8,15,2,Not Returned,Returning
ORD-100434,2025-07-05,West,Las Vegas,Beauty,Credit Card,68.28,15,2,Not Returned,Loyal
ORD-100435,2024-07-17,Northeast,Philadelphia,Office Supplies,Credit Card,31.51,10,1,Not Returned,New
ORD-100436,2024-10-17,South,Nashville,Home,Debit Card,311.3,10,5,Not Returned,Returning
ORD-100437,2025-10-09,West,San Francisco,Electronics,Credit Card,636.51,15,4,Not Returned,Returning
ORD-100438,2025-09-27,Northeast,Pittsburgh,Home,Debit Card,595.8,5,3,Not Returned,Returning
ORD-100439,2025-05-15,West,Phoenix,Beauty,PayPal,187.18,,3,Not Returned,Returning
ORD-100440,2024-12-07,West,,Fashion,PayPal,228.4,20,2,Not Returned,New
ORD-100441,2025/12/09,South,Atlanta,Home,PayPal,130.66,30,1,Not Returned,Returning
ORD-100442,2025-07-16,Northeast,New York,Beauty,Credit Card,173.08,,2,Not Returned,Returning
ORD-100443,2025-03-13 ,Midwest,St. Louis,Pet Supplies,Gift Card,48.21,15,2,Not Returned,Returning
ORD-100444,2024-02-18,South,Nashville,Electronics,Credit Card,141.65,15,3,Not Returned,Returning
ORD-100445,2024-01-22,Northeast,Newark,Sports,,188.43,10,2,Not Returned,Returning
ORD-100446,2024-07-03,Midwest,,Beauty,Credit Card,145.34,10,2,Not Returned,Returning
ORD-100447,2024-12-15,South,Charlotte,Toys,Buy Now Pay Later,137.0,10,2,Not Returned,Returning
ORD-100448,2025-11-11,Midwest,Minneapolis,Sports,Credit Card,211.44,20,2,,Returning
ORD-100449,2024-03-15,South,Atlanta,Beauty,Credit Card,38.21,0,3,Not Returned,Returning
ORD-100450,2025-01-15,Midwest,Indianapolis,Pet Supplies,Apple Pay,135.94,10,2,Not Returned,Returning
ORD-100451,2024-09-30,West,San Francisco,Pet Supplies,Credit Card,65.75,10,1,Not Returned,Loyal
ORD-100452,2025-05-05,West,Seattle,Electronics,PayPal,119.12,10,1,Not Returned,Returning
ORD-100453,2025-05-09,West,Seattle,Electronics,Credit Card,176.88,15,2,Not Returned,Returning
ORD-100454,2024-08-23,West,Phoenix,Home,Debit Card,226.03,10,2,Not Returned,Returning
ORD-100455,2024-03-17,South,Houston,Beauty,paypal,40.76,10,2,Not Returned,New
ORD-100456,2024-06-26,South,Nashville,Electronics,credit card,478.7,10,4,Not Returned,Returning
ORD-100457,2025-07-02,Northeast,Philadelphia,Home,,695.83,15,5,Not Returned,Returning
ORD-100458,01/05/2024,South,Dallas,Pet Supplies,Debit Card,73.85,10,1,Not Returned,Returning
ORD-100459,2024-10-07,West,Las Vegas,Sports,Credit Card,290.57,5,3,Not Returned,Returning
ORD-100460,2025-09-03,West,Las Vegas,Beauty,Credit Card,87.74,20,2,Not Returned,New
ORD-100461,2025-09-26,Midwest,Minneapolis,Fashion,PayPal,130.94,10,1,Not Returned,Returning
ORD-100462,2025-09-16,Midwest,St. Louis,Toys,Debit Card,208.96,0,4,Exchange,Returning
ORD-100463,2025-01-24,Midwest,Chicago,Electronics,Credit Card,483.64,0,2,Not Returned,Loyal
ORD-100464,2024-01-08,Midwest,Chicago,Fashion,Debit Card,126.2,20,2,Returned,Returning
ORD-100465,2025-12-28,Midwest,,Sports,Buy Now Pay Later,123.88,5,1,Exchange,New
ORD-100466,2025-11-15,West,Los Angeles,Beauty,Credit Card,25.25,30,1,Not Returned,New
ORD-100467,2024-01-24,West,Seattle,Beauty,Credit Card,65.63,15,2,Not Returned ,New
ORD-100468,2024-05-17,Northeast,Boston,Fashion,Debit Card,70.44,0,2,Not Returned,Returning
ORD-100469,2025-09-10,Northeast,Buffalo,Beauty,PayPal,103.98,0,2,Not Returned,Loyal
ORD-100470,2024-11-18,West,Seattle,Pet Supplies,Gift Card,83.51,0,1,Returned,Returning
ORD-100471,2024-09-22,West,Seattle,Beauty,Buy Now Pay Later,119.33,0,2,Returned,Returning
ORD-100472,2024-07-14,Northeast,Newark,Sports,Credit Card,486.28,15,4,Not Returned,New
ORD-100473,2025-04-23,West,Los Angeles,Fashion,Gift Card ,56.92,0,1,Not Returned,Returning
ORD-100474,2024-02-08,Northeast,Philadelphia,Electronics,Credit Card,101.98,5,1,Not Returned,New
ORD-100475,2024-12-15,West,Los Angeles,Sports,Apple Pay,54.19,20,1,Not Returned,Returning
ORD-100476,2025-10-18,South,Miami,Office Supplies,PayPal,29.94,5,1,Not Returned ,Returning
ORD-100477,2024-04-13,West,San Francisco,Electronics,Credit Card,209.89,15,1,Not Returned,Returning
ORD-100478,2024-02-01,West,Phoenix,Electronics,PayPal,235.71,20,1,Not Returned,New
ORD-100479,2024-10-26,Northeast,Pittsburgh,Pet Supplies,,328.58,15,5,Not Returned,Returning
ORD-100480,2025-12-14,Northeast,New York,Fashion,Credit Card,64.32,10,1,Not Returned,Returning
ORD-100481,2024-08-04,Midwest,Indianapolis,Fashion,Credit Card,204.72,15,2,Exchange,Loyal
ORD-100482,2025-04-06,Northeast,Boston,Beauty,PayPal,129.84,5,4,Not Returned,New
ORD-100483,2025-12-09,South,Houston,Fashion,Buy Now Pay Later,368.02,10,3,Not Returned,Returning
ORD-100484,2024-07-28,Northeast,Newark,Fashion,,222.12,,2,Not Returned,Returning
ORD-100485,2025-06-04,West,San Francisco,Pet Supplies,Buy Now Pay Later,106.5,5,2,Not Returned,Returning
ORD-100486,2025-01-10,Midwest,,Pet Supplies,Credit Card,29.31,15,1,Not Returned,New
ORD-100487,2024-12-16,Midwest,Indianapolis,Beauty,BUY NOW PAY LATER,85.55,15,2,Not Returned,Returning
ORD-100488,2025-04-12,Midwest,Columbus,Home,Credit Card,356.61,5,4,Not Returned,New
ORD-100489,2024-07-09,Midwest,Detroit,Fashion,Credit Card,160.85,0,1,Returned,Returning
ORD-100490,2024-04-01,Midwest,Indianapolis,Electronics,credit card,123.89,0,1,Not Returned,New
ORD-100491,2024-04-27,South,Houston,Sports,PayPal,46.67,10,1,Not Returned,Returning
ORD-100492,2025-03-08,South,Nashville,Electronics,Debit Card,408.68,10,3,,Returning
ORD-100493,2024-05-29,Midwest,Minneapolis,Sports,Debit Card,112.38,5,2,Not Returned,Returning
ORD-100494,2024-12-04,South,Nashville,Office Supplies,Apple Pay,38.58,5,2,Returned,Loyal
ORD-100495,2025-12-24,Midwest,Indianapolis,Beauty,,45.65,0,1,Not Returned,New
ORD-100496,2024-10-20 ,South,Miami,Office Supplies,,28.31,20,2,Not Returned,New
ORD-100497,2025-05-26,Northeast,Boston,Electronics,Credit Card,119.5,20,1,Not Returned,Returning
ORD-100498,2025-11-06,Northeast,Newark,Toys,PayPal,67.6,10,1,Not Returned,Returning
ORD-100499,2024-01-10,Northeast,New York,Home,Credit Card,74.5,0,1,Not Returned,Loyal
ORD-100500,2025-03-30,South,Houston,Home,Buy Now Pay Later,205.08,0,3,Not Returned,Returning
ORD-100501,2024-08-19,South,Nashville,Fashion,PayPal,67.87,15,1,Exchange,Loyal
ORD-100502,2025-10-26,West,San Diego,Office Supplies,Credit Card,83.66,10,2,Not Returned,Returning
ORD-100503,2025-07-18,Northeast,Newark,Sports,PayPal,297.88,0,3,Not Returned,Loyal
ORD-100504,2024-01-06,South,,Fashion,Credit Card,86.82,0,1,Not Returned,Returning
ORD-100505,2024-03-09,South,Miami,Fashion,Credit Card,48.21,0,1,Returned,Returning
